;dataset;featureset;imputation;dim_reduction;init_train_len;test_len;split_perc;kernel;alpha;n_restarts_optimizer;standardize;normalize_y;one_step_ahead;optimized_kernel;RMSE_Train_RW;RMSE_Test_RW;RMSE_Train_seasRW;RMSE_Test_seasRW;RMSE_Train_HA;RMSE_Test_HA;RMSE_Train;RMSE_Test;shuf_cv_rmse_mean;shuf_cv_rmse_std;shuf_cv_rmse_0;shuf_cv_rmse_1;shuf_cv_rmse_2;shuf_cv_rmse_3;shuf_cv_rmse_4
1442;GeneralCashierData_weekly;full;mean;pca;;;0,8;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,001;5;True;False;False;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1454;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1);1000;10;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1480;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,001;0;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1492;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) + WhiteKernel(noise_level=1);1,00E-05;0;False;False;False;316**2 * ExpSineSquared(length_scale=1e-05, periodicity=41) + WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;773,4602195758;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1493;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,001;0;False;False;False;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1505;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1);1,00E-05;0;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1509;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1);1;10;False;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1535;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * WhiteKernel(noise_level=1);1000;5;False;False;False;RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1536;GeneralCashierData_weekly;full;mean;pca;;;0,8;WhiteKernel(noise_level=1);0,1;5;True;False;False;WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1566;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) + Matern(length_scale=1, nu=1.5);1;0;False;False;False;316**2 * ExpSineSquared(length_scale=1e-05, periodicity=41) + Matern(length_scale=1e-05, nu=1.5);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;0,015468895;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1567;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;0;False;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1580;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1);1,00E-05;0;True;False;False;Matern(length_scale=1, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1592;GeneralCashierData_weekly;full;mean;pca;;;0,8;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,1;0;True;False;False;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1610;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) + Matern(length_scale=1, nu=1.5);1,00E-05;0;False;False;False;316**2 * ExpSineSquared(length_scale=1e-05, periodicity=41) + Matern(length_scale=1e-05, nu=1.5);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,55E-07;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1614;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;10;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1615;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,1;5;False;False;False;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1659;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);10;5;True;False;False;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1661;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1000;10;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1670;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52);1;5;True;False;False;316**2 * ExpSineSquared(length_scale=0.545, periodicity=41);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;0,0169804748;2129,8143899826;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1683;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1);0,1;10;False;False;False;22.7**2 * RBF(length_scale=0.011) * WhiteKernel(noise_level=4.65e+03);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1688;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) + RationalQuadratic(alpha=1, length_scale=1);0,001;0;False;False;False;316**2 * ExpSineSquared(length_scale=1e-05, periodicity=41) + RationalQuadratic(alpha=1e+05, length_scale=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1,55E-05;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1689;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) + RBF(length_scale=1);1;0;False;False;False;316**2 * ExpSineSquared(length_scale=1e-05, periodicity=41) + RBF(length_scale=1e-05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;0,015468895;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1700;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1000;0;False;False;False;RBF(length_scale=1) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1703;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1) + ExpSineSquared(length_scale=1, periodicity=52);0,1;0;False;False;False;Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1e+05) + ExpSineSquared(length_scale=1e-05, periodicity=41);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,90497004;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1730;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;0;False;False;False;96.1**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=259);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1742;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1;0;True;False;False;96.1**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=259);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1800;GeneralCashierData_weekly;full;mean;pca;;;0,8;RBF(length_scale=1) * WhiteKernel(noise_level=1);0,001;5;True;False;False;RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1807;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1);0,1;0;False;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1833;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1);1000;5;True;False;False;Matern(length_scale=1, nu=1.5) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1857;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * RBF(length_scale=1) * WhiteKernel(noise_level=1);0,001;0;True;False;False;Matern(length_scale=1, nu=1.5) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1891;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);10;5;True;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1895;GeneralCashierData_weekly;full;mean;pca;;;0,8;Matern(length_scale=1, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1);1,00E-05;10;True;False;False;Matern(length_scale=1, nu=1.5) * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1898;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) + WhiteKernel(noise_level=1);0,1;0;False;False;False;ExpSineSquared(length_scale=1e-05, periodicity=41) + WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,90497004;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1925;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * ExpSineSquared(length_scale=1, periodicity=52) * WhiteKernel(noise_level=1);10;10;True;False;False;36.2**2 * ExpSineSquared(length_scale=711, periodicity=44.5) * WhiteKernel(noise_level=1.82e+03);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1929;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1);1000;10;False;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RBF(length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1933;GeneralCashierData_weekly;full;mean;pca;;;0,8;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1;5;False;False;False;RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1934;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * WhiteKernel(noise_level=1);0,001;5;True;False;False;39.3**2 * WhiteKernel(noise_level=1.55e+03);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1942;GeneralCashierData_weekly;full;mean;pca;;;0,8;31.6**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);1,00E-05;10;False;False;False;96.1**2 * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=259);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
1943;GeneralCashierData_weekly;full;mean;pca;;;0,8;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1);0,001;5;False;False;False;ExpSineSquared(length_scale=1, periodicity=52) * RationalQuadratic(alpha=1, length_scale=1) * WhiteKernel(noise_level=1e+05);652,9382131362;2515,4288690268;621,2710237946;1646,8342582174;1042,9003157049;2313,0242499868;1546,9204390742;2948,7561472689;1450,8817148692;156,9288183679;1241,8282799163;1571,4357703178;1284,1609889097;1530,8881981968;1626,0953370056
